"","X","sample","family","unique.name","genus","full.name","species","maxn","latitude","longitude","date","time","location","status","depth","cluster","bathy","flowdir","slope","Temp_mean","Temp_sterr","Temp_trend","mean.relief","sd.relief","detailed.Consolidated.Boulder","detailed.Consolidated.Rock","detailed.Macroalgae.Erect.course.branching","detailed.Macroalgae.Erect.fine.branching","detailed.Macroalgae.Large.canopy.forming","detailed.Macroalgae.Small.mixed","detailed.Seagrasses.Strap.like.leaves","detailed.Sponges.Erect.forms","detailed.Sponges.Massive.forms","detailed.Sponges.Small.mixed","detailed.Unconsolidated.Pebble...gravel..pebble.10.64mm.","detailed.Unconsolidated.Sand","detailed.Unconsolidated.Sand...mud..coarse.sand."
"379",379,"37","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.126354,114.878937,20200603,"12:34","South-west","No-take",41.2,"c4",-42,32,0.00235123699530959,19.8740882873535,0.0187142491340637,0.197060018777847,2.1304347826087,0.694415897524803,0,0,34.7826086956522,34.7826086956522,4.34782608695652,0,4.34782608695652,0,4.34782608695652,0,0,17.3913043478261,0
"380",380,"38","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"381",381,"38","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",3,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"382",382,"38","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",3,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"383",383,"38","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"384",384,"38","Odacidae","Odacidae Siphonognathus caninis","Siphonognathus","Siphonognathus caninis","caninis",1,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"385",385,"38","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",8,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"386",386,"38","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",3,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"387",387,"38","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,-34.127912,114.883938,20200603,"12:39","South-west","No-take",41.8,"c4",-41,128,3.46944695195361e-18,19.8740882873535,0.0187142491340637,0.197060018777847,1.89473684210526,0.936585811581694,0,26.3157894736842,5.26315789473684,10.5263157894737,10.5263157894737,0,0,0,10.5263157894737,0,0,36.8421052631579,0
"388",388,"39","Dasyatidae","Dasyatidae Bathytoshia brevicaudata","Bathytoshia","Bathytoshia brevicaudata","brevicaudata",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"389",389,"39","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"390",390,"39","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"391",391,"39","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"392",392,"39","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",5,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"393",393,"39","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",3,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"394",394,"39","Monacanthidae","Monacanthidae Acanthaluteres vittiger","Acanthaluteres","Acanthaluteres vittiger","vittiger",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"395",395,"39","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"396",396,"39","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"397",397,"39","Pempherididae","Pempherididae Pempheris klunzingeri","Pempheris","Pempheris klunzingeri","klunzingeri",8,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"398",398,"39","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",31,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"399",399,"39","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",5,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"400",400,"39","Scorpididae","Scorpididae Tilodon sexfasciatus","Tilodon","Tilodon sexfasciatus","sexfasciatus",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"401",401,"39","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"402",402,"39","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,-34.132294,114.884797,20200603,"12:42","South-west","No-take",42.2,"c4",-41,32,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.12,0.781024967590666,0,4,40,28,0,0,0,0,0,4,0,24,0
"403",403,"4","Aulopidae","Aulopidae Latropiscis purpurissatus","Latropiscis","Latropiscis purpurissatus","purpurissatus",1,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"404",404,"4","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",3,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"405",405,"4","Cheilodactylidae","Cheilodactylidae Cheilodactylus gibbosus","Cheilodactylus","Cheilodactylus gibbosus","gibbosus",3,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"406",406,"4","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"407",407,"4","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",3,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"408",408,"4","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",1,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"409",409,"4","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",10,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"410",410,"4","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",3,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"411",411,"4","Triakidae","Triakidae Galeorhinus galeus","Galeorhinus","Galeorhinus galeus","galeus",1,-34.122634,114.920337,20200602,"09:44","South-west","No-take",44.1,"c2",-43,1,0.00814312137663364,19.764087677002,0.0187142491340637,0.237060010433197,0.692307692307692,0.470678724331642,0,0,0,0,0,0,0,0,0,0,19.2307692307692,80.7692307692308,0
"412",412,"40","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",1,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"413",413,"40","Dasyatidae","Dasyatidae Bathytoshia brevicaudata","Bathytoshia","Bathytoshia brevicaudata","brevicaudata",1,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"414",414,"40","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"415",415,"40","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",22,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"416",416,"40","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"417",417,"40","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"418",418,"40","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",4,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"419",419,"40","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"420",420,"40","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"421",421,"40","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",10,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"422",422,"40","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",2,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"423",423,"40","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,-34.133669,114.880443,20200603,"12:46","South-west","No-take",41.2,"c4",-41,128,0,19.8740882873535,0.0187142491340637,0.197060018777847,2.46428571428571,0.50787450018337,0,0,35.7142857142857,28.5714285714286,14.2857142857143,0,0,0,0,21.4285714285714,0,0,0
"424",424,"5","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",7,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"425",425,"5","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",1,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"426",426,"5","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"427",427,"5","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",6,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"428",428,"5","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",4,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"429",429,"5","Monacanthidae","Monacanthidae Acanthaluteres brownii","Acanthaluteres","Acanthaluteres brownii","brownii",1,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"430",430,"5","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"431",431,"5","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",2,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"432",432,"5","Myliobatidae","Myliobatidae Myliobatis tenuicaudatus","Myliobatis","Myliobatis tenuicaudatus","tenuicaudatus",1,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"433",433,"5","Oplegnathidae","Oplegnathidae Oplegnathus woodwardi","Oplegnathus","Oplegnathus woodwardi","woodwardi",2,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"434",434,"5","Pempherididae","Pempherididae Pempheris klunzingeri","Pempheris","Pempheris klunzingeri","klunzingeri",37,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"435",435,"5","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",1,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"436",436,"5","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",26,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"437",437,"5","Tetraodontidae","Tetraodontidae Omegophora armilla","Omegophora","Omegophora armilla","armilla",1,-34.131497,114.915753,20200602,"09:57","South-west","No-take",44.1,"c3",-43,64,0.00651136552914977,19.8140869140625,0.0187142491340637,0.187060013413429,2.95652173913043,0.474654024198412,4.34782608695652,0,17.3913043478261,65.2173913043478,4.34782608695652,0,0,0,4.34782608695652,4.34782608695652,0,0,0
"438",438,"6","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",1,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"439",439,"6","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"440",440,"6","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"441",441,"6","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",4,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"442",442,"6","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"443",443,"6","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"444",444,"6","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",5,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"445",445,"6","Odacidae","Odacidae Siphonognathus caninis","Siphonognathus","Siphonognathus caninis","caninis",1,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"446",446,"6","Oplegnathidae","Oplegnathidae Oplegnathus woodwardi","Oplegnathus","Oplegnathus woodwardi","woodwardi",1,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"447",447,"6","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",1,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"448",448,"6","Triakidae","Triakidae Mustelus antarcticus","Mustelus","Mustelus antarcticus","antarcticus",1,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
