"","sample","campaignid.x","full.name","family","genus","species","maxn","campaignid.y","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","deployment","cluster","notes"
"291","30","2020-06_south-west_stereo-BRUVs","Cheilodactylidae Nemadactylus valenciennesi","Cheilodactylidae","Nemadactylus","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"292","30","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"293","30","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"294","30","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",5,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"295","30","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",10,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"296","30","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"297","30","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia venusta","Monacanthidae","Meuschenia","venusta",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"298","30","2020-06_south-west_stereo-BRUVs","Monacanthidae Scobinichthys granulatus","Monacanthidae","Scobinichthys","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"299","30","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"300","30","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",3,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"301","30","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",8,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"302","30","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",5,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"303","30","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"304","30","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"305","30","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",1,"2020-06_south-west_stereo-BRUVs",-34.112094,114.85946,20200603,"10:37","South-west","No-take",NA,42.9,"Hayley",NA,NA,"Jun-20","c6","no"
"306","31","2020-06_south-west_stereo-BRUVs","Carangidae Pseudocaranx spp","Carangidae","Pseudocaranx","spp",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"307","31","2020-06_south-west_stereo-BRUVs","Cheilodactylidae Nemadactylus valenciennesi","Cheilodactylidae","Nemadactylus","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"308","31","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"309","31","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"310","31","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",2,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"311","31","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"312","31","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",5,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"313","31","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys sp1","Mullidae","Upeneichthys","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"314","31","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"315","31","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",18,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"316","31","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",5,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"317","31","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",33,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"318","31","2020-06_south-west_stereo-BRUVs","Serranidae Epinephelides armatus","Serranidae","Epinephelides","armatus",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"319","31","2020-06_south-west_stereo-BRUVs","Sparidae Chrysophrys auratus","Sparidae","Chrysophrys","auratus",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"320","31","2020-06_south-west_stereo-BRUVs","Triakidae Furgaleus macki","Triakidae","Furgaleus","macki",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"321","31","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.116007,114.860738,20200603,"10:42","South-west","No-take",NA,44.4,"Hayley",NA,NA,"Jun-20","c6","no"
"322","32","2020-06_south-west_stereo-BRUVs","Gerreidae Parequula melbournensis","Gerreidae","Parequula","melbournensis",4,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"323","32","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"324","32","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"325","32","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",5,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"326","32","2020-06_south-west_stereo-BRUVs","Mullidae Parupeneus chrysopleuron","Mullidae","Parupeneus","chrysopleuron",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"327","32","2020-06_south-west_stereo-BRUVs","Parascylliidae Parascyllium ferrugineum","Parascylliidae","Parascyllium","ferrugineum",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"328","32","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",27,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"329","32","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",18,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"330","32","2020-06_south-west_stereo-BRUVs","Scyliorhinidae Aulohalaelurus labiosus","Scyliorhinidae","Aulohalaelurus","labiosus",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"331","32","2020-06_south-west_stereo-BRUVs","Serranidae Epinephelides armatus","Serranidae","Epinephelides","armatus",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"332","32","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.130076,114.86109,20200603,"10:49","South-west","No-take",NA,43.2,"Hayley",NA,NA,"Jun-20","c5","no"
"333","33","2020-06_south-west_stereo-BRUVs","Berycidae Centroberyx lineatus","Berycidae","Centroberyx","lineatus",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"334","33","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"335","33","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",26,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"336","33","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",2,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"337","33","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",6,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"338","33","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"339","33","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",2,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"340","33","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",38,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"341","33","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",4,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"342","33","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca rasor","Serranidae","Caesioperca","rasor",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"343","33","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"344","33","2020-06_south-west_stereo-BRUVs","Sparidae Chrysophrys auratus","Sparidae","Chrysophrys","auratus",1,"2020-06_south-west_stereo-BRUVs",-34.133067,114.8627,20200603,"10:54","South-west","No-take",NA,43.6,"Hayley",NA,NA,"Jun-20","c5","no"
"345","34","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"346","34","2020-06_south-west_stereo-BRUVs","Labridae Eupetrichthys angustipes","Labridae","Eupetrichthys","angustipes",2,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"347","34","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"348","34","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"349","34","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.131334,114.866053,20200603,"12:18","South-west","No-take",NA,42.7,"Hayley",NA,NA,"Jun-20","c5","no"
"350","35","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"351","35","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"352","35","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",5,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"353","35","2020-06_south-west_stereo-BRUVs","Labridae Eupetrichthys angustipes","Labridae","Eupetrichthys","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"354","35","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",6,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"355","35","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"356","35","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",4,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"357","35","2020-06_south-west_stereo-BRUVs","Scyliorhinidae Aulohalaelurus labiosus","Scyliorhinidae","Aulohalaelurus","labiosus",1,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"358","35","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"359","36","2020-06_south-west_stereo-BRUVs","Carcharhinidae Carcharhinus brevipinna","Carcharhinidae","Carcharhinus","brevipinna",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"360","36","2020-06_south-west_stereo-BRUVs","Gerreidae Parequula melbournensis","Gerreidae","Parequula","melbournensis",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"361","36","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"362","36","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"363","36","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",50,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"364","36","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",5,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"365","36","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",2,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"366","36","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys sp1","Mullidae","Upeneichthys","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"367","36","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",2,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"368","36","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"369","36","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",19,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"370","36","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca rasor","Serranidae","Caesioperca","rasor",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"371","36","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",24,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"372","36","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"373","37","2020-06_south-west_stereo-BRUVs","Dasyatidae Bathytoshia brevicaudata","Dasyatidae","Bathytoshia","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"374","37","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"375","37","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",3,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"376","37","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"377","37","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"378","37","2020-06_south-west_stereo-BRUVs","Monacanthidae Scobinichthys granulatus","Monacanthidae","Scobinichthys","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"379","37","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"380","38","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"381","38","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"382","38","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"383","38","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"384","38","2020-06_south-west_stereo-BRUVs","Odacidae Siphonognathus caninis","Odacidae","Siphonognathus","caninis",1,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"385","38","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",8,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"386","38","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",3,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"387","38","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",1,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
