OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
IO343	37	IO343_L369.avi	15111	IO343_R370.avi	16045	10.07400	1	1.14800	506.20480	2.98202	4.26733	4204.11239	12.42957	3.76817	7.22743	123.30937	896.44925	-4105.57359	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO343	38	IO343_L369.avi	15173	IO343_R370.avi	16107	10.11533	1	1.18933	502.33868	8.64457	2.79883	3409.52177	9.40254	31.18284	3.98092	140.58373	538.98000	-3363.71454	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO343	39	IO343_L369.avi	15173	IO343_R370.avi	16107	10.11533	1	1.18933	442.39814	3.44096	2.17969	2823.49334	19.53395	12.31584	16.66548	767.97190	549.09331	-2660.98297	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO343	40	IO343_L369.avi	15173	IO343_R370.avi	16107	10.11533	1	1.18933	368.02489	2.71300	2.97495	3611.36414	13.91575	2.32344	3.62191	390.70245	775.67317	-3505.37211	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO343	41	IO343_L369.avi	15192	IO343_R370.avi	16126	10.12800	1	1.20200	448.15975	4.30826	3.98270	2847.66020	16.20730	18.16520	10.05636	729.29593	316.01735	-2734.48882	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO343	42	IO343_L369.avi	15236	IO343_R370.avi	16170	10.15733	1	1.23133	481.32963	6.96486	6.78352	3566.66827	17.93522	20.03569	4.13597	965.80506	523.00895	-3393.34713	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO343	43	IO343_L369.avi	15255	IO343_R370.avi	16189	10.17000	1	1.24400	473.57232	4.17026	1.29822	2588.78396	11.38043	24.77670	3.44063	-144.89707	489.84446	-2537.88488	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO343	44	IO343_L369.avi	38579	IO343_R370.avi	39513	25.71933	1	16.79333	746.83031	10.55177	4.01292	6633.79441	8.08684	8.82720	0.01424	-195.34714	912.52625	-6567.82792	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
IO343	51	IO343_L369.avi	46742	IO343_R370.avi	47676	31.16133	1	22.23533	600.48378	0.97098	0.98310	1187.37754	8.28100	19.93853	17.82870	-168.89321	-26.85961	-1174.99748	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO343	52	IO343_L369.avi	47218	IO343_R370.avi	48152	31.47867	1	22.55267	415.31506	6.53476	3.79355	3862.73762	5.44547	17.10035	14.54786	319.33251	179.99509	-3845.30499	Labridae	Bodianus	vulpinus	37384001	1	AD	Passing			
IO343	55	IO343_L369.avi	57450	IO343_R370.avi	58384	38.30000	1	29.37400	661.36765	1.41509	1.29958	1518.10090	6.14402	89.82331	72.24983	-140.89840	80.91444	-1509.38094	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO343	56	IO343_L369.avi	63442	IO343_R370.avi	64376	42.29467	1	33.36867	343.49382	5.45567	1.14817	3292.15892	7.25187	19.00554	7.76148	395.87512	126.42902	-3265.82439	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	57	IO343_L369.avi	63445	IO343_R370.avi	64379	42.29667	1	33.37067	233.15212	2.77793	3.13676	2247.61660	9.36247	19.69697	9.14227	355.65182	84.88508	-2217.67596	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	59	IO343_L369.avi	63558	IO343_R370.avi	64492	42.37200	1	33.44600	337.97389	5.59744	1.83117	3298.33095	9.18270	18.92984	3.99646	516.05148	103.65097	-3256.06118	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	60	IO343_L369.avi	63607	IO343_R370.avi	64541	42.40467	1	33.47867	337.72631	2.86879	6.59826	3038.75708	8.52484	7.38251	5.23601	439.15784	100.27140	-3005.18396	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	61	IO343_L369.avi	63660	IO343_R370.avi	64594	42.44000	1	33.51400	420.79801	6.01423	1.32984	3021.28918	8.32074	25.91749	0.47124	424.16087	106.07633	-2989.48552	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	62	IO343_L369.avi	63680	IO343_R370.avi	64614	42.45333	1	33.52733	351.74991	3.37622	1.20236	4093.36517	6.28361	3.01150	5.48626	-418.60347	159.66142	-4068.77350	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	66	IO343_L369.avi	63798	IO343_R370.avi	64732	42.53200	1	33.60600	511.78188	0.89770	0.77500	1353.83450	7.53487	9.67240	20.13929	174.63994	31.89032	-1342.14446	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	67	IO343_L369.avi	64007	IO343_R370.avi	64941	42.67133	1	33.74533	379.28621	2.39193	0.37913	1894.85391	6.89809	24.34376	0.86851	-219.26602	60.94765	-1881.13772	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	69	IO343_L369.avi	101456	IO343_R370.avi	102390	67.63733	1	58.71133	816.89092	32.89737	7.85657	7110.09017	12.15279	28.06632	13.07797	1150.14802	957.91706	-6950.75080	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO343	70	IO343_L369.avi	101456	IO343_R370.avi	102390	67.63733	1	58.71133	613.81142	8.37306	10.59123	7450.39490	6.63106	5.04209	16.21731	174.54998	842.44647	-7400.55406	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO343	71	IO343_L369.avi	101519	IO343_R370.avi	102453	67.67933	1	58.75333	528.17551	22.98836	9.47570	6876.50101	9.48872	21.43093	25.22475	876.42936	718.99494	-6782.41727	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO343	72	IO343_L369.avi	101519	IO343_R370.avi	102453	67.67933	1	58.75333	479.38550	7.26891	10.93578	6930.18162	7.30064	3.01611	18.47042	553.61921	684.88161	-6873.99885	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO349	1	IO349_L1201 (2).MP4	9160	IO349_R1202 (2).MP4	10785	25.10341	1	13.44955	500.44914	1.51177	1.59828	1382.82686	19.30429	10.24820	19.54577	-419.68794	-181.22009	-1305.07909	Serranidae	Epinephelus	octofasciatus	37311152	1	AD	Passing			
IO349	2	IO349_L1201 (2).MP4	45391	IO349_R1202 (2).MP4	47016	35.17764	1	23.52378	337.97752	5.98403	4.85217	3703.94980	6.43974	11.70995	31.31133	-310.55199	275.93144	-3680.57922	Scorpididae	Tilodon	sexfasciatus	37361003	1	AD	Passing			
IO349	3	IO349_L1201 (2).MP4	53822	IO349_R1202 (2).MP4	55447	37.52193	1	25.86806	292.15827	6.14707	0.50574	2198.68902	26.18144	44.69770	2.69697	-851.42576	464.92828	-1973.10651	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO349	4	IO349_L1201 (2).MP4	58949	IO349_R1202 (2).MP4	60574	38.94752	1	27.29366	330.61436	1.54128	2.86278	1166.79241	21.25609	31.99419	25.37384	-422.97860	4.76682	-1087.41479	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO349	5	IO349_L1201 (4).MP4	7867	IO349_R1202 (4).MP4	9492	69.82309	1	58.16922	594.44918	1.36251	0.56092	1426.55360	6.48026	18.45702	80.43904	-133.64761	89.77727	-1417.43907	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO349	6	IO349_L1201 (4).MP4	8260	IO349_R1202 (4).MP4	9885	69.93236	1	58.27850	656.15180	1.23911	2.70015	1168.67423	5.43854	12.87502	8.15024	29.05129	106.88692	-1163.41337	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO349	9	IO349_L1201 (4).MP4	8699	IO349_R1202 (4).MP4	10324	70.05443	1	58.40056	539.73595	1.66186	0.60735	1497.64116	21.07445	15.25617	41.71628	525.37994	118.24919	-1397.46989	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO349	11	IO349_L1201 (4).MP4	8937	IO349_R1202 (4).MP4	10562	70.12061	1	58.46674	613.13364	1.96283	1.48391	1433.99924	8.88365	58.00391	68.87912	0.60018	221.44950	-1416.79694	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO349	12	IO349_L1201 (4).MP4	8998	IO349_R1202 (4).MP4	10623	70.13757	1	58.48370	641.12661	1.61207	0.58957	1688.46609	9.16232	0.90054	29.17447	257.39605	77.66444	-1666.92329	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO349	13	IO349_L1201 (4).MP4	9880	IO349_R1202 (4).MP4	11505	70.38281	1	58.72895	618.67296	1.04842	2.00670	1106.36939	16.10732	0.19355	7.46092	-226.11567	207.57869	-1062.93745	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO349	14	IO349_L1201 (4).MP4	11553	IO349_R1202 (4).MP4	13178	70.84800	1	59.19413	620.44754	2.60411	2.48756	1355.25623	12.29586	37.88598	10.40539	285.45468	-42.59463	-1324.16796	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO355	1	IO355_L375.avi	8889	IO355_R376.avi	4711	5.92600	1	0.10667	105.43366	2.65474	6.63740	2151.36334	19.61085	17.90799	12.98330	721.92967	13.83018	-2026.57111	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
IO355	3	IO355_L375.avi	9878	IO355_R376.avi	5700	6.58533	1	0.76600	98.90451	5.01595	10.39013	2946.02172	20.69341	21.90658	21.37649	1039.68072	52.93908	-2755.95817	Pinguipedidae	Parapercis	haackei	37390004	1	AD	Passing	check with todd		
IO355	4	IO355_L375.avi	11013	IO355_R376.avi	6835	7.34200	1	1.52267	81.08186	2.75863	5.56548	2085.51316	14.29312	22.00010	1.51105	514.46374	-20.62217	-2020.95693	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
IO355	5	IO355_L375.avi	15521	IO355_R376.avi	11343	10.34733	1	4.52800	158.47265	1.34058	3.59517	1795.22501	12.81189	12.06844	30.30982	269.17408	293.29687	-1750.52995	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO355	6	IO355_L375.avi	15581	IO355_R376.avi	11403	10.38733	1	4.56800	152.82606	2.32635	1.71095	1553.32149	13.18486	40.66888	8.98435	-344.34233	83.41900	-1512.37471	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO355	7	IO355_L375.avi	15607	IO355_R376.avi	11429	10.40467	1	4.58533	149.92518	1.27073	3.57851	1149.66356	16.42462	45.35596	25.08872	-267.38533	184.86900	-1102.74877	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO355	8	IO355_L375.avi	19813	IO355_R376.avi	15635	13.20867	1	7.38933	133.39067	1.77836	1.88703	1484.26493	21.78352	36.07494	13.71386	456.85305	-307.69942	-1378.27746	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
IO355	9	IO355_L375.avi	20576	IO355_R376.avi	16398	13.71733	1	7.89800	137.99632	1.80430	2.48369	1565.74724	6.33528	28.21508	16.03955	62.55886	-161.05083	-1556.18554	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
IO355	10	IO355_L375.avi	22794	IO355_R376.avi	18616	15.19600	1	9.37667	122.35058	0.92570	3.03752	1415.03855	15.25773	1.23760	6.75601	352.52459	-119.98265	-1365.16104	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO355	11	IO355_L375.avi	22971	IO355_R376.avi	18793	15.31400	1	9.49467	128.88245	1.13844	1.85813	1316.94430	11.50880	22.26893	6.32978	-98.84024	243.45569	-1290.46590	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO355	12	IO355_L375.avi	23032	IO355_R376.avi	18854	15.35467	1	9.53533	160.15621	2.05298	3.53783	1830.56688	8.89722	25.11087	27.40647	-95.92350	266.37483	-1808.54036	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO355	13	IO355_L375.avi	23050	IO355_R376.avi	18872	15.36667	1	9.54733	113.68171	0.91967	1.79548	1130.43845	16.34994	23.34013	0.38476	-265.86488	174.87448	-1084.72387	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO355	14	IO355_L375.avi	23099	IO355_R376.avi	18921	15.39933	1	9.58000	114.65375	0.74399	2.09653	1471.40879	2.16754	3.32322	27.04807	-11.79651	54.38665	-1470.35600	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO355	15	IO355_L375.avi	39292	IO355_R376.avi	35114	26.19467	1	20.37533	253.85863	0.78994	2.91959	1129.91017	11.97803	17.26201	20.16556	158.20435	173.09108	-1105.30894	Labridae	Ophthalmolepis	lineolatus	37384040	1	M	Passing			
IO355	16	IO355_L375.avi	41966	IO355_R376.avi	37788	27.97733	1	22.15800	203.60846	5.26033	12.68075	2432.23765	16.25904	38.75127	8.88571	635.09099	245.74765	-2334.96199	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO355	17	IO355_L375.avi	41969	IO355_R376.avi	37791	27.97933	1	22.16000	118.65776	1.83627	7.49837	2014.00151	22.82861	2.12405	25.39373	778.24976	-69.91455	-1856.24388	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO355	18	IO355_L375.avi	41970	IO355_R376.avi	37792	27.98000	1	22.16067	103.55255	0.67893	1.20432	1276.35778	7.92374	4.77659	34.07276	94.06662	-148.69657	-1264.17166	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO355	19	IO355_L375.avi	41977	IO355_R376.avi	37799	27.98467	1	22.16533	172.77942	1.20292	3.53649	1471.23910	8.79501	17.24198	13.73642	185.47552	-127.28805	-1453.93985	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO355	20	IO355_L375.avi	41978	IO355_R376.avi	37800	27.98533	1	22.16600	127.13144	1.26534	2.97266	1417.74232	19.13653	21.56708	24.69451	460.27846	-64.42110	-1339.39798	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO355	28	IO355_L375.avi	42129	IO355_R376.avi	37951	28.08600	1	22.26667	127.03675	1.65143	2.69308	1560.37673	5.63532	24.65120	11.33315	-46.24105	146.07940	-1552.83551	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO355	29	IO355_L375.avi	42140	IO355_R376.avi	37962	28.09333	1	22.27400	142.21354	1.67720	5.27023	1754.15970	12.62548	16.77767	8.70030	352.48551	150.87884	-1711.74350	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO355	30	IO355_L375.avi	42199	IO355_R376.avi	38021	28.13267	1	22.31333	123.99977	1.45783	3.28003	1433.59270	13.88590	25.62740	17.25499	337.35087	-67.54686	-1391.69675	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO370	1	IO370_L372.avi	27937	IO370_R371.avi	27388	18.62467	1	9.23400	57.52587	2.16740	15.10031	1603.15903	36.11384	25.92561	5.93016	918.57289	-221.44479	-1295.10808	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
IO370	3	IO370_L372.avi	28124	IO370_R371.avi	27575	18.74933	1	9.35867	63.89236	2.22584	12.94169	1800.59238	35.17664	2.86966	24.69794	1009.00972	-240.68958	-1471.76793	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
IO370	4	IO370_L372.avi	33851	IO370_R371.avi	33302	22.56733	1	13.17667	64.17907	6.15844	0.40356	2403.07608	44.02579	85.32750	5.40542	1667.12100	-99.61878	-1727.87682	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO370	5	IO370_L372.avi	33895	IO370_R371.avi	33346	22.59667	1	13.20600	93.44688	7.08591	5.08910	2488.88845	36.07876	89.38357	3.03955	1463.50961	80.07093	-2011.54021	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO370	6	IO370_L372.avi	33931	IO370_R371.avi	33382	22.62067	1	13.23000	85.10253	3.61554	1.38591	1966.01699	29.43244	44.54597	8.06477	966.09278	2.01342	-1712.27436	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO370	7	IO370_L372.avi	33938	IO370_R371.avi	33389	22.62533	1	13.23467	81.34761	2.79536	3.94163	1707.07474	33.81063	41.27191	4.04949	948.48163	51.91738	-1418.37631	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO370	9	IO370_L372.avi	36288	IO370_R371.avi	35739	24.19200	1	14.80133	255.43507	3.27342	15.32729	1928.41717	45.48898	53.55504	33.27131	1367.96889	140.68796	-1351.91006	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO370	10	IO370_L372.avi	38638	IO370_R371.avi	38089	25.75867	1	16.36800	680.44417	2.95597	9.87369	1971.46013	20.57557	37.40617	8.05812	679.64580	134.64508	-1845.69969	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO370	11	IO370_L372.avi	39092	IO370_R371.avi	38543	26.06133	1	16.67067	612.88470	1.59698	19.10039	1245.38887	39.08620	79.46858	36.35825	782.14271	-69.26724	-966.66865	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO370	12	IO370_L372.avi	39197	IO370_R371.avi	38648	26.13133	1	16.74067	697.48964	2.39252	9.63275	1493.87365	25.18334	59.68204	0.56015	625.15797	115.11066	-1351.88222	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO370	20	IO370_L372.avi	40535	IO370_R371.avi	39986	27.02333	1	17.63267	537.19020	1.72993	15.90866	1379.23774	42.33933	62.97797	37.53316	928.68752	-21.83937	-1019.48971	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO370	22	IO370_L372.avi	40652	IO370_R371.avi	40103	27.10133	1	17.71067	559.68080	29.42758	3.23072	6916.54664	21.94448	25.82496	3.62162	2517.34626	586.51372	-6415.41791	Carcharhinidae				1	AD	Passing			
IO370	24	IO370_L372.avi	53316	IO370_R371.avi	52767	35.54400	1	26.15333	459.23211	39.21274	10.99558	6359.27235	41.05313	42.91291	6.85343	4165.26530	306.22156	-4795.53315	Squalidae	Squalus			1	AD	Passing			
IO370	25	IO370_L372.avi	69204	IO370_R371.avi	68655	46.13600	1	36.74533	348.64194	11.35239	7.20216	4149.28511	31.33797	4.04470	3.15336	2082.23407	566.73310	-3543.96414	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO370	26	IO370_L372.avi	69204	IO370_R371.avi	68655	46.13600	1	36.74533	338.78926	13.76011	1.16658	4404.28867	33.87356	9.82312	12.76774	2367.18805	649.90984	-3656.74673	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO370	27	IO370_L372.avi	70548	IO370_R371.avi	69999	47.03200	1	37.64133	732.79622	9.42155	3.83817	3075.10722	41.34335	44.51938	1.25062	2024.80501	-162.60131	-2308.68142	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
IO370	28	IO370_L372.avi	90974	IO370_R371.avi	90425	60.64933	1	51.25867	366.07465	8.86008	9.74823	3068.42200	31.70269	46.53322	7.20745	1584.71405	298.01054	-2610.57171	Neosebastidae	Neosebastes	nigropunctatus	37287002	1	AD	Passing			
IO378	1	IO378_L373.avi	26603	IO378_R374.avi	25676	17.73533	1	5.24667	72.92523	1.63232	3.89253	2235.69581	9.43478	7.09432	1.22478	-299.12266	-211.74916	-2205.45317	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO378	2	IO378_L373.avi	27088	IO378_R374.avi	26161	18.05867	1	5.57000	59.35137	2.77684	5.30596	2487.74301	9.28571	14.82137	8.27985	-372.88185	-148.64190	-2455.14358	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO378	3	IO378_L373.avi	27094	IO378_R374.avi	26167	18.06267	1	5.57400	72.14738	1.73838	4.24244	2213.40315	5.57556	11.09455	9.85391	-100.28769	-190.23456	-2202.93138	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO378	5	IO378_L373.avi	27100	IO378_R374.avi	26173	18.06667	1	5.57800	72.87426	4.85435	2.61351	2094.76772	7.48734	49.12081	5.69342	186.51740	-199.29926	-2076.90704	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO378	6	IO378_L373.avi	27212	IO378_R374.avi	26285	18.14133	1	5.65267	65.12669	2.13766	1.96286	2734.82228	10.22064	3.48713	5.14724	441.89341	-200.52951	-2691.42546	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO378	7	IO378_L373.avi	27322	IO378_R374.avi	26395	18.21467	1	5.72600	80.08786	2.70992	3.04526	1913.03188	9.58736	28.62556	0.12575	-248.49615	-199.41650	-1886.31219	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO378	8	IO378_L373.avi	28681	IO378_R374.avi	27754	19.12067	1	6.63200	50.74310	1.47296	2.29422	1393.78387	10.65304	29.05870	11.69456	7.17784	-257.55649	-1369.76152	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
IO378	9	IO378_L373.avi	29432	IO378_R374.avi	28505	19.62133	1	7.13267	70.03450	1.48950	2.13237	1441.12079	9.77354	26.69932	9.49081	72.55695	-233.62913	-1420.20493	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
IO378	10	IO378_L373.avi	41718	IO378_R374.avi	40791	27.81200	1	15.32333	323.87049	8.00211	4.89476	3142.23220	4.71117	33.36863	1.00125	145.98205	-212.82536	-3131.61585	Neosebastidae	Neosebastes	pandus	37287003	1	AD	Passing			
IO378	11	IO378_L373.avi	41985	IO378_R374.avi	41058	27.99000	1	15.50133	280.50056	4.15597	4.36996	2593.17802	6.06041	24.05640	5.25999	-113.56920	-249.11362	-2578.68506	Triglidae	Pterygotrigla	polyommata	37288006	1	AD	Passing			
IO378	12	IO378_L373.avi	42173	IO378_R374.avi	41246	28.11533	1	15.62667	290.17805	5.31545	3.24034	3740.59765	11.67485	10.76991	2.49920	721.95167	-227.46503	-3663.21119	Triglidae	Pterygotrigla	polyommata	37288006	1	AD	Passing			
IO378	13	IO378_L373.avi	45785	IO378_R374.avi	44858	30.52333	1	18.03467	240.42170	3.07329	1.86405	2389.11589	10.01200	19.19278	3.64883	354.69033	-216.14169	-2352.73294	Neosebastidae	Neosebastes	pandus	37287003	1	AD	Passing			
IO378	14	IO378_L373.avi	51106	IO378_R374.avi	50179	34.07067	1	21.58200	471.89568	0.88673	2.44049	1447.84760	5.39787	8.47393	34.53972	134.90994	-18.70824	-1441.42707	Squalidae	Squalus			1	AD	Passing			
IO378	15	IO378_L373.avi	65438	IO378_R374.avi	64511	43.62533	1	31.13667	748.70656	9.35925	5.39154	4217.84433	14.99251	18.32450	5.52635	1049.28241	-299.26810	-4074.26752	Pristiophoridae	Pristiophorus	cirratus	37023002	1	AD	Passing			
IO378	16	IO378_L373.avi	70560	IO378_R374.avi	69633	47.04000	1	34.55133	802.87821	2.82786	4.87837	2846.48259	12.15562	3.95575	3.17652	566.50312	-195.77341	-2782.66241	Triakidae	Furgaleus	macki	37017003	1	AD	Passing			
IO378	17	IO378_L373.avi	90754	IO378_R374.avi	89827	60.50267	1	48.01400	474.48970	1.14090	3.25121	1553.46178	11.00048	11.23063	23.95824	262.97092	-136.80409	-1524.91785	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO378	18	IO378_L373.avi	90928	IO378_R374.avi	90001	60.61867	1	48.13000	553.90361	1.89206	1.39668	1619.84092	7.52005	25.57118	6.55355	211.95244	4.18306	-1605.90886	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO378	20	IO378_L373.avi	91014	IO378_R374.avi	90087	60.67600	1	48.18733	387.43211	2.20376	0.56896	1814.81655	10.00045	24.68559	7.23298	227.00382	218.61172	-1787.24293	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO378	22	IO378_L373.avi	91053	IO378_R374.avi	90126	60.70200	1	48.21333	544.07038	1.57104	4.27244	2425.07060	11.81116	0.06513	4.42205	217.02187	446.42410	-2373.72586	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO378	23	IO378_L373.avi	96971	IO378_R374.avi	96044	64.64733	1	52.15867	427.97811	11.95961	3.81264	4876.05546	4.16830	19.86887	1.84604	-254.40343	-246.76791	-4863.15755	Parascylliidae	Parascyllium			1	AD	Passing			
IO378	24	IO378_L373.avi	96971	IO378_R374.avi	96044	64.64733	1	52.15867	514.27544	14.78583	8.21318	4091.31934	14.37568	38.92922	1.41498	-1002.22188	-165.45806	-3963.21446	Parascylliidae	Parascyllium			1	AD	Passing			
IO378	25	IO378_L373.avi	96980	IO378_R374.avi	96053	64.65333	1	52.16467	422.34071	12.63665	5.43049	4904.38924	5.79957	20.56283	0.72622	480.25710	-122.29368	-4879.28593	Parascylliidae	Parascyllium			1	AD	Passing			
IO378	28	IO378_L373.avi	107072	IO378_R374.avi	106145	71.38133	1	58.89267	318.79231	1.45757	3.89441	1604.45117	15.22104	16.41539	3.44844	381.02255	179.62039	-1548.16726	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO378	29	IO378_L373.avi	107089	IO378_R374.avi	106162	71.39267	1	58.90400	363.96440	0.70862	3.07279	973.89479	3.66383	20.40801	5.59823	-42.90122	45.08410	-971.90430	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO378	30	IO378_L373.avi	107217	IO378_R374.avi	106290	71.47800	1	58.98933	370.74071	0.85186	3.03714	1369.96902	12.36026	0.91703	10.62469	270.49999	-113.25571	-1338.21449	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO378	31	IO378_L373.avi	107389	IO378_R374.avi	106462	71.59267	1	59.10400	326.99822	1.88256	1.04355	2097.97182	16.05420	5.67934	2.67037	578.54611	43.60077	-2016.15206	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO378	32	IO378_L373.avi	107939	IO378_R374.avi	107012	71.95933	1	59.47067	801.46471	9.34403	15.36601	4333.00202	12.28549	17.65972	2.24586	872.02038	-299.40556	-4233.77412	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
IO379	3	IO379_L1205 (2).MP4	23704	IO379_R1206 (2).MP4	24940	29.14745	1	13.64168	370.48598	2.06009	3.57342	2112.55930	17.70103	1.07997	6.94671	-359.10986	532.56029	-2012.54229	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO379	5	IO379_L1205 (3).MP4	55603	IO379_R1206 (3).MP4	56839	60.55689	1	45.05112	598.52110	6.34595	6.06023	2447.82735	14.00385	32.20293	7.39529	86.36463	586.01279	-2375.07661	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO379	8	IO379_L1205 (3).MP4	55906	IO379_R1206 (3).MP4	57142	60.64114	1	45.13537	565.33469	4.56598	10.86473	2151.61681	23.19796	28.35480	11.44944	794.74384	294.46434	-1977.65717	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO379	13	IO379_L1205 (3).MP4	57562	IO379_R1206 (3).MP4	58798	61.10160	1	45.59583	586.18452	1.11553	14.15495	1196.42632	12.73526	3.62537	21.77803	262.42103	-26.42427	-1166.99311	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO379	14	IO379_L1205 (3).MP4	57613	IO379_R1206 (3).MP4	58849	61.11578	1	45.61001	641.98542	1.43276	7.78441	1391.65842	7.03020	21.12520	61.03476	106.65479	132.80262	-1381.19564	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
